week,counter,query,date_clear
01.03.2022 - 31.03.2022,12669,грусть картинки,01.03.2022
01.04.2022 - 30.04.2022,11377,грусть картинки,01.04.2022
01.05.2022 - 31.05.2022,11330,грусть картинки,01.05.2022
01.06.2022 - 30.06.2022,9758,грусть картинки,01.06.2022
01.07.2022 - 31.07.2022,9880,грусть картинки,01.07.2022
01.08.2022 - 31.08.2022,11012,грусть картинки,01.08.2022
01.09.2022 - 30.09.2022,12551,грусть картинки,01.09.2022
01.10.2022 - 31.10.2022,13667,грусть картинки,01.10.2022
01.11.2022 - 30.11.2022,12449,грусть картинки,01.11.2022
01.12.2022 - 31.12.2022,10261,грусть картинки,01.12.2022
01.01.2023 - 31.01.2023,9733,грусть картинки,01.01.2023
01.02.2023 - 28.02.2023,9598,грусть картинки,01.02.2023
01.03.2023 - 31.03.2023,10653,грусть картинки,01.03.2023
01.04.2021 - 30.04.2021,28649,депрессия симптомы,01.04.2021
01.05.2021 - 31.05.2021,26854,депрессия симптомы,01.05.2021
01.06.2021 - 30.06.2021,24854,депрессия симптомы,01.06.2021
01.07.2021 - 31.07.2021,24472,депрессия симптомы,01.07.2021
01.08.2021 - 31.08.2021,27046,депрессия симптомы,01.08.2021
01.09.2021 - 30.09.2021,25136,депрессия симптомы,01.09.2021
01.10.2021 - 31.10.2021,30414,депрессия симптомы,01.10.2021
01.11.2021 - 30.11.2021,32678,депрессия симптомы,01.11.2021
01.12.2021 - 31.12.2021,30862,депрессия симптомы,01.12.2021
01.01.2022 - 31.01.2022,32719,депрессия симптомы,01.01.2022
01.02.2022 - 28.02.2022,28895,депрессия симптомы,01.02.2022
01.03.2022 - 31.03.2022,28363,депрессия симптомы,01.03.2022
01.04.2022 - 30.04.2022,29134,депрессия симптомы,01.04.2022
01.05.2022 - 31.05.2022,28148,депрессия симптомы,01.05.2022
01.06.2022 - 30.06.2022,26040,депрессия симптомы,01.06.2022
01.07.2022 - 31.07.2022,26140,депрессия симптомы,01.07.2022
01.08.2022 - 31.08.2022,28554,депрессия симптомы,01.08.2022
01.09.2022 - 30.09.2022,25633,депрессия симптомы,01.09.2022
01.10.2022 - 31.10.2022,29361,депрессия симптомы,01.10.2022
01.11.2022 - 30.11.2022,31862,депрессия симптомы,01.11.2022
01.12.2022 - 31.12.2022,29465,депрессия симптомы,01.12.2022
01.01.2023 - 31.01.2023,33995,депрессия симптомы,01.01.2023
01.02.2023 - 28.02.2023,29519,депрессия симптомы,01.02.2023
01.03.2023 - 31.03.2023,33475,депрессия симптомы,01.03.2023
01.04.2021 - 30.04.2021,73392,депрессия тест,01.04.2021
01.05.2021 - 31.05.2021,63131,депрессия тест,01.05.2021
01.06.2021 - 30.06.2021,76427,депрессия тест,01.06.2021
01.07.2021 - 31.07.2021,67379,депрессия тест,01.07.2021
01.08.2021 - 31.08.2021,50764,депрессия тест,01.08.2021
01.09.2021 - 30.09.2021,47666,депрессия тест,01.09.2021
01.10.2021 - 31.10.2021,73306,депрессия тест,01.10.2021
01.11.2021 - 30.11.2021,85737,депрессия тест,01.11.2021
01.12.2021 - 31.12.2021,87712,депрессия тест,01.12.2021
01.01.2022 - 31.01.2022,78128,депрессия тест,01.01.2022
01.02.2022 - 28.02.2022,78850,депрессия тест,01.02.2022
01.03.2022 - 31.03.2022,80443,депрессия тест,01.03.2022
01.04.2022 - 30.04.2022,89408,депрессия тест,01.04.2022
01.05.2022 - 31.05.2022,70719,депрессия тест,01.05.2022
01.06.2022 - 30.06.2022,62657,депрессия тест,01.06.2022
01.07.2022 - 31.07.2022,68460,депрессия тест,01.07.2022
01.08.2022 - 31.08.2022,95868,депрессия тест,01.08.2022
01.09.2022 - 30.09.2022,65185,депрессия тест,01.09.2022
01.10.2022 - 31.10.2022,89475,депрессия тест,01.10.2022
01.11.2022 - 30.11.2022,95511,депрессия тест,01.11.2022
01.12.2022 - 31.12.2022,75412,депрессия тест,01.12.2022
01.01.2023 - 31.01.2023,126004,депрессия тест,01.01.2023
01.02.2023 - 28.02.2023,89619,депрессия тест,01.02.2023
01.03.2023 - 31.03.2023,87237,депрессия тест,01.03.2023
01.03.2021 - 31.03.2021,58086,дети +погибли,31.03.2021
01.04.2021 - 30.04.2021,107496,дети +погибли,30.04.2021
01.05.2021 - 31.05.2021,251420,дети +погибли,31.05.2021
01.06.2021 - 30.06.2021,68016,дети +погибли,30.06.2021
01.07.2021 - 31.07.2021,86439,дети +погибли,31.07.2021
01.08.2021 - 31.08.2021,48014,дети +погибли,31.08.2021
01.09.2021 - 30.09.2021,51291,дети +погибли,30.09.2021
01.10.2021 - 31.10.2021,44060,дети +погибли,31.10.2021
01.11.2021 - 30.11.2021,74917,дети +погибли,30.11.2021
01.12.2021 - 31.12.2021,52477,дети +погибли,31.12.2021
01.01.2022 - 31.01.2022,82858,дети +погибли,31.01.2022
01.02.2022 - 28.02.2022,96046,дети +погибли,28.02.2022
01.03.2022 - 31.03.2022,138232,дети +погибли,31.03.2022
01.04.2022 - 30.04.2022,104049,дети +погибли,30.04.2022
01.05.2022 - 31.05.2022,85364,дети +погибли,31.05.2022
01.06.2022 - 30.06.2022,77440,дети +погибли,30.06.2022
01.07.2022 - 31.07.2022,89706,дети +погибли,31.07.2022
01.08.2022 - 31.08.2022,71609,дети +погибли,31.08.2022
01.09.2022 - 30.09.2022,181354,дети +погибли,30.09.2022
01.10.2022 - 31.10.2022,84128,дети +погибли,31.10.2022
01.11.2022 - 30.11.2022,74328,дети +погибли,30.11.2022
01.12.2022 - 31.12.2022,73559,дети +погибли,31.12.2022
01.01.2023 - 31.01.2023,85502,дети +погибли,31.01.2023
01.02.2023 - 28.02.2023,82373,дети +погибли,28.02.2023
01.03.2023 - 31.03.2023,81880,дети +погибли,31.03.2023
01.03.2021 - 31.03.2021,25188,дети +украина,31.03.2021
01.04.2021 - 30.04.2021,27572,дети +украина,30.04.2021
01.05.2021 - 31.05.2021,24758,дети +украина,31.05.2021
01.06.2021 - 30.06.2021,24886,дети +украина,30.06.2021
01.07.2021 - 31.07.2021,23232,дети +украина,31.07.2021
01.08.2021 - 31.08.2021,22942,дети +украина,31.08.2021
01.09.2021 - 30.09.2021,24418,дети +украина,30.09.2021
01.10.2021 - 31.10.2021,22051,дети +украина,31.10.2021
01.11.2021 - 30.11.2021,26035,дети +украина,30.11.2021
01.12.2021 - 31.12.2021,25677,дети +украина,31.12.2021
01.01.2022 - 31.01.2022,25073,дети +украина,31.01.2022
01.02.2022 - 28.02.2022,60676,дети +украина,28.02.2022
01.03.2022 - 31.03.2022,190866,дети +украина,31.03.2022
01.04.2022 - 30.04.2022,110509,дети +украина,30.04.2022
01.05.2022 - 31.05.2022,74165,дети +украина,31.05.2022
01.06.2022 - 30.06.2022,54332,дети +украина,30.06.2022
01.07.2022 - 31.07.2022,48105,дети +украина,31.07.2022
01.08.2022 - 31.08.2022,44999,дети +украина,31.08.2022
01.09.2022 - 30.09.2022,94631,дети +украина,30.09.2022
01.10.2022 - 31.10.2022,100582,дети +украина,31.10.2022
01.11.2022 - 30.11.2022,63144,дети +украина,30.11.2022
01.12.2022 - 31.12.2022,54294,дети +украина,31.12.2022
01.01.2023 - 31.01.2023,70575,дети +украина,31.01.2023
01.02.2023 - 28.02.2023,57733,дети +украина,28.02.2023
01.03.2023 - 31.03.2023,58990,дети +украина,31.03.2023
01.03.2021 - 31.03.2021,14172,дискредитация,31.03.2021
01.04.2021 - 30.04.2021,13423,дискредитация,30.04.2021
01.05.2021 - 31.05.2021,13104,дискредитация,31.05.2021
01.06.2021 - 30.06.2021,11852,дискредитация,30.06.2021
01.07.2021 - 31.07.2021,8496,дискредитация,31.07.2021
01.08.2021 - 31.08.2021,8525,дискредитация,31.08.2021
01.09.2021 - 30.09.2021,10346,дискредитация,30.09.2021
01.10.2021 - 31.10.2021,13210,дискредитация,31.10.2021
01.11.2021 - 30.11.2021,13922,дискредитация,30.11.2021
01.12.2021 - 31.12.2021,13405,дискредитация,31.12.2021
01.01.2022 - 31.01.2022,11480,дискредитация,31.01.2022
01.02.2022 - 28.02.2022,12166,дискредитация,28.02.2022
01.03.2022 - 31.03.2022,72704,дискредитация,31.03.2022
01.04.2022 - 30.04.2022,63991,дискредитация,30.04.2022
01.05.2022 - 31.05.2022,51444,дискредитация,31.05.2022
01.06.2022 - 30.06.2022,38384,дискредитация,30.06.2022
01.07.2022 - 31.07.2022,41985,дискредитация,31.07.2022
01.08.2022 - 31.08.2022,62848,дискредитация,31.08.2022
01.09.2022 - 30.09.2022,63512,дискредитация,30.09.2022
01.10.2022 - 31.10.2022,67876,дискредитация,31.10.2022
01.11.2022 - 30.11.2022,59560,дискредитация,30.11.2022
01.12.2022 - 31.12.2022,46505,дискредитация,31.12.2022
01.01.2023 - 31.01.2023,46861,дискредитация,31.01.2023
01.02.2023 - 28.02.2023,41815,дискредитация,28.02.2023
01.03.2023 - 31.03.2023,151988,дискредитация,31.03.2023
01.03.2021 - 31.03.2021,0,добровольцем ахмат,31.03.2021
01.04.2021 - 30.04.2021,0,добровольцем ахмат,30.04.2021
01.05.2021 - 31.05.2021,0,добровольцем ахмат,31.05.2021
01.06.2021 - 30.06.2021,0,добровольцем ахмат,30.06.2021
01.07.2021 - 31.07.2021,0,добровольцем ахмат,31.07.2021
01.08.2021 - 31.08.2021,0,добровольцем ахмат,31.08.2021
01.09.2021 - 30.09.2021,0,добровольцем ахмат,30.09.2021
01.10.2021 - 31.10.2021,0,добровольцем ахмат,31.10.2021
01.11.2021 - 30.11.2021,0,добровольцем ахмат,30.11.2021
01.12.2021 - 31.12.2021,0,добровольцем ахмат,31.12.2021
01.01.2022 - 31.01.2022,0,добровольцем ахмат,31.01.2022
01.02.2022 - 28.02.2022,0,добровольцем ахмат,28.02.2022
01.03.2022 - 31.03.2022,104,добровольцем ахмат,31.03.2022
01.04.2022 - 30.04.2022,1076,добровольцем ахмат,30.04.2022
01.05.2022 - 31.05.2022,2664,добровольцем ахмат,31.05.2022
01.06.2022 - 30.06.2022,2744,добровольцем ахмат,30.06.2022
01.07.2022 - 31.07.2022,2885,добровольцем ахмат,31.07.2022
01.08.2022 - 31.08.2022,3120,добровольцем ахмат,31.08.2022
01.09.2022 - 30.09.2022,6225,добровольцем ахмат,30.09.2022
01.10.2022 - 31.10.2022,11708,добровольцем ахмат,31.10.2022
01.11.2022 - 30.11.2022,9033,добровольцем ахмат,30.11.2022
01.12.2022 - 31.12.2022,8095,добровольцем ахмат,31.12.2022
01.01.2023 - 31.01.2023,10674,добровольцем ахмат,31.01.2023
01.02.2023 - 28.02.2023,12760,добровольцем ахмат,28.02.2023
01.03.2023 - 31.03.2023,12972,добровольцем ахмат,31.03.2023
01.03.2021 - 31.03.2021,90,добровольцем выплаты,31.03.2021
01.04.2021 - 30.04.2021,114,добровольцем выплаты,30.04.2021
01.05.2021 - 31.05.2021,56,добровольцем выплаты,31.05.2021
01.06.2021 - 30.06.2021,75,добровольцем выплаты,30.06.2021
01.07.2021 - 31.07.2021,122,добровольцем выплаты,31.07.2021
01.08.2021 - 31.08.2021,53,добровольцем выплаты,31.08.2021
01.09.2021 - 30.09.2021,60,добровольцем выплаты,30.09.2021
01.10.2021 - 31.10.2021,35,добровольцем выплаты,31.10.2021
01.11.2021 - 30.11.2021,85,добровольцем выплаты,30.11.2021
01.12.2021 - 31.12.2021,104,добровольцем выплаты,31.12.2021
01.01.2022 - 31.01.2022,84,добровольцем выплаты,31.01.2022
01.02.2022 - 28.02.2022,228,добровольцем выплаты,28.02.2022
01.03.2022 - 31.03.2022,1553,добровольцем выплаты,31.03.2022
01.04.2022 - 30.04.2022,2355,добровольцем выплаты,30.04.2022
01.05.2022 - 31.05.2022,4830,добровольцем выплаты,31.05.2022
01.06.2022 - 30.06.2022,5440,добровольцем выплаты,30.06.2022
01.07.2022 - 31.07.2022,5579,добровольцем выплаты,31.07.2022
01.08.2022 - 31.08.2022,8190,добровольцем выплаты,31.08.2022
01.09.2022 - 30.09.2022,21470,добровольцем выплаты,30.09.2022
01.10.2022 - 31.10.2022,74847,добровольцем выплаты,31.10.2022
01.11.2022 - 30.11.2022,63444,добровольцем выплаты,30.11.2022
01.12.2022 - 31.12.2022,39704,добровольцем выплаты,31.12.2022
01.01.2023 - 31.01.2023,35488,добровольцем выплаты,31.01.2023
01.02.2023 - 28.02.2023,34571,добровольцем выплаты,28.02.2023
01.03.2023 - 31.03.2023,35507,добровольцем выплаты,31.03.2023
01.03.2021 - 31.03.2021,0,добровольцем грозный,31.03.2021
01.04.2021 - 30.04.2021,0,добровольцем грозный,30.04.2021
01.05.2021 - 31.05.2021,0,добровольцем грозный,31.05.2021
01.06.2021 - 30.06.2021,0,добровольцем грозный,30.06.2021
01.07.2021 - 31.07.2021,0,добровольцем грозный,31.07.2021
01.08.2021 - 31.08.2021,0,добровольцем грозный,31.08.2021
01.09.2021 - 30.09.2021,0,добровольцем грозный,30.09.2021
01.10.2021 - 31.10.2021,0,добровольцем грозный,31.10.2021
01.11.2021 - 30.11.2021,0,добровольцем грозный,30.11.2021
01.12.2021 - 31.12.2021,0,добровольцем грозный,31.12.2021
01.01.2022 - 31.01.2022,0,добровольцем грозный,31.01.2022
01.02.2022 - 28.02.2022,177,добровольцем грозный,28.02.2022
01.03.2022 - 31.03.2022,1836,добровольцем грозный,31.03.2022
01.04.2022 - 30.04.2022,6100,добровольцем грозный,30.04.2022
01.05.2022 - 31.05.2022,8164,добровольцем грозный,31.05.2022
01.06.2022 - 30.06.2022,7807,добровольцем грозный,30.06.2022
01.07.2022 - 31.07.2022,6718,добровольцем грозный,31.07.2022
01.08.2022 - 31.08.2022,4348,добровольцем грозный,31.08.2022
01.09.2022 - 30.09.2022,5641,добровольцем грозный,30.09.2022
01.10.2022 - 31.10.2022,6760,добровольцем грозный,31.10.2022
01.11.2022 - 30.11.2022,4758,добровольцем грозный,30.11.2022
01.12.2022 - 31.12.2022,2899,добровольцем грозный,31.12.2022
01.01.2023 - 31.01.2023,3207,добровольцем грозный,31.01.2023
01.02.2023 - 28.02.2023,2887,добровольцем грозный,28.02.2023
01.03.2023 - 31.03.2023,2676,добровольцем грозный,31.03.2023
01.03.2021 - 31.03.2021,0,добровольцем гудермес,31.03.2021
01.04.2021 - 30.04.2021,0,добровольцем гудермес,30.04.2021
01.05.2021 - 31.05.2021,0,добровольцем гудермес,31.05.2021
01.06.2021 - 30.06.2021,0,добровольцем гудермес,30.06.2021
01.07.2021 - 31.07.2021,0,добровольцем гудермес,31.07.2021
01.08.2021 - 31.08.2021,0,добровольцем гудермес,31.08.2021
01.09.2021 - 30.09.2021,0,добровольцем гудермес,30.09.2021
01.10.2021 - 31.10.2021,0,добровольцем гудермес,31.10.2021
01.11.2021 - 30.11.2021,0,добровольцем гудермес,30.11.2021
01.12.2021 - 31.12.2021,0,добровольцем гудермес,31.12.2021
01.01.2022 - 31.01.2022,0,добровольцем гудермес,31.01.2022
01.02.2022 - 28.02.2022,0,добровольцем гудермес,28.02.2022
01.03.2022 - 31.03.2022,233,добровольцем гудермес,31.03.2022
01.04.2022 - 30.04.2022,2232,добровольцем гудермес,30.04.2022
01.05.2022 - 31.05.2022,2814,добровольцем гудермес,31.05.2022
01.06.2022 - 30.06.2022,3741,добровольцем гудермес,30.06.2022
01.07.2022 - 31.07.2022,3073,добровольцем гудермес,31.07.2022
01.08.2022 - 31.08.2022,2323,добровольцем гудермес,31.08.2022
01.09.2022 - 30.09.2022,3335,добровольцем гудермес,30.09.2022
01.10.2022 - 31.10.2022,3231,добровольцем гудермес,31.10.2022
01.11.2022 - 30.11.2022,1594,добровольцем гудермес,30.11.2022
01.12.2022 - 31.12.2022,1522,добровольцем гудермес,31.12.2022
01.01.2023 - 31.01.2023,1564,добровольцем гудермес,31.01.2023
01.02.2023 - 28.02.2023,1540,добровольцем гудермес,28.02.2023
01.03.2023 - 31.03.2023,1026,добровольцем гудермес,31.03.2023
01.03.2021 - 31.03.2021,233,добровольцем женщины,31.03.2021
01.04.2021 - 30.04.2021,275,добровольцем женщины,30.04.2021
01.05.2021 - 31.05.2021,218,добровольцем женщины,31.05.2021
01.06.2021 - 30.06.2021,130,добровольцем женщины,30.06.2021
01.07.2021 - 31.07.2021,83,добровольцем женщины,31.07.2021
01.08.2021 - 31.08.2021,113,добровольцем женщины,31.08.2021
01.09.2021 - 30.09.2021,151,добровольцем женщины,30.09.2021
01.10.2021 - 31.10.2021,160,добровольцем женщины,31.10.2021
01.11.2021 - 30.11.2021,159,добровольцем женщины,30.11.2021
01.12.2021 - 31.12.2021,217,добровольцем женщины,31.12.2021
01.01.2022 - 31.01.2022,320,добровольцем женщины,31.01.2022
01.02.2022 - 28.02.2022,1272,добровольцем женщины,28.02.2022
01.03.2022 - 31.03.2022,5879,добровольцем женщины,31.03.2022
01.04.2022 - 30.04.2022,4971,добровольцем женщины,30.04.2022
01.05.2022 - 31.05.2022,4877,добровольцем женщины,31.05.2022
01.06.2022 - 30.06.2022,3552,добровольцем женщины,30.06.2022
01.07.2022 - 31.07.2022,3704,добровольцем женщины,31.07.2022
01.08.2022 - 31.08.2022,4598,добровольцем женщины,31.08.2022
01.09.2022 - 30.09.2022,54998,добровольцем женщины,30.09.2022
01.10.2022 - 31.10.2022,36405,добровольцем женщины,31.10.2022
01.11.2022 - 30.11.2022,13451,добровольцем женщины,30.11.2022
01.12.2022 - 31.12.2022,8714,добровольцем женщины,31.12.2022
01.01.2023 - 31.01.2023,10560,добровольцем женщины,31.01.2023
01.02.2023 - 28.02.2023,10315,добровольцем женщины,28.02.2023
01.03.2023 - 31.03.2023,10700,добровольцем женщины,31.03.2023
01.03.2021 - 31.03.2021,81,добровольцем медиком,31.03.2021
01.04.2021 - 30.04.2021,109,добровольцем медиком,30.04.2021
01.05.2021 - 31.05.2021,87,добровольцем медиком,31.05.2021
01.06.2021 - 30.06.2021,120,добровольцем медиком,30.06.2021
01.07.2021 - 31.07.2021,87,добровольцем медиком,31.07.2021
01.08.2021 - 31.08.2021,73,добровольцем медиком,31.08.2021
01.09.2021 - 30.09.2021,65,добровольцем медиком,30.09.2021
01.10.2021 - 31.10.2021,109,добровольцем медиком,31.10.2021
01.11.2021 - 30.11.2021,681,добровольцем медиком,30.11.2021
01.12.2021 - 31.12.2021,313,добровольцем медиком,31.12.2021
01.01.2022 - 31.01.2022,142,добровольцем медиком,31.01.2022
01.02.2022 - 28.02.2022,1612,добровольцем медиком,28.02.2022
01.03.2022 - 31.03.2022,4912,добровольцем медиком,31.03.2022
01.04.2022 - 30.04.2022,2443,добровольцем медиком,30.04.2022
01.05.2022 - 31.05.2022,1820,добровольцем медиком,31.05.2022
01.06.2022 - 30.06.2022,1526,добровольцем медиком,30.06.2022
01.07.2022 - 31.07.2022,1488,добровольцем медиком,31.07.2022
01.08.2022 - 31.08.2022,1535,добровольцем медиком,31.08.2022
01.09.2022 - 30.09.2022,4729,добровольцем медиком,30.09.2022
01.10.2022 - 31.10.2022,4705,добровольцем медиком,31.10.2022
01.11.2022 - 30.11.2022,2389,добровольцем медиком,30.11.2022
01.12.2022 - 31.12.2022,1504,добровольцем медиком,31.12.2022
01.01.2023 - 31.01.2023,2065,добровольцем медиком,31.01.2023
01.02.2023 - 28.02.2023,1827,добровольцем медиком,28.02.2023
01.03.2023 - 31.03.2023,1575,добровольцем медиком,31.03.2023
01.03.2021 - 31.03.2021,0,добровольцем фельдшером,31.03.2021
01.04.2021 - 30.04.2021,0,добровольцем фельдшером,30.04.2021
01.05.2021 - 31.05.2021,0,добровольцем фельдшером,31.05.2021
01.06.2021 - 30.06.2021,0,добровольцем фельдшером,30.06.2021
01.07.2021 - 31.07.2021,0,добровольцем фельдшером,31.07.2021
01.08.2021 - 31.08.2021,0,добровольцем фельдшером,31.08.2021
01.09.2021 - 30.09.2021,0,добровольцем фельдшером,30.09.2021
01.10.2021 - 31.10.2021,0,добровольцем фельдшером,31.10.2021
01.11.2021 - 30.11.2021,0,добровольцем фельдшером,30.11.2021
01.12.2021 - 31.12.2021,0,добровольцем фельдшером,31.12.2021
01.01.2022 - 31.01.2022,0,добровольцем фельдшером,31.01.2022
01.02.2022 - 28.02.2022,0,добровольцем фельдшером,28.02.2022
01.03.2022 - 31.03.2022,0,добровольцем фельдшером,31.03.2022
01.04.2022 - 30.04.2022,0,добровольцем фельдшером,30.04.2022
01.05.2022 - 31.05.2022,0,добровольцем фельдшером,31.05.2022
01.06.2022 - 30.06.2022,0,добровольцем фельдшером,30.06.2022
01.07.2022 - 31.07.2022,0,добровольцем фельдшером,31.07.2022
01.08.2022 - 31.08.2022,0,добровольцем фельдшером,31.08.2022
01.09.2022 - 30.09.2022,0,добровольцем фельдшером,30.09.2022
01.10.2022 - 31.10.2022,424,добровольцем фельдшером,31.10.2022
01.11.2022 - 30.11.2022,248,добровольцем фельдшером,30.11.2022
01.12.2022 - 31.12.2022,149,добровольцем фельдшером,31.12.2022
01.01.2023 - 31.01.2023,219,добровольцем фельдшером,31.01.2023
01.02.2023 - 28.02.2023,130,добровольцем фельдшером,28.02.2023
01.03.2023 - 31.03.2023,241,добровольцем фельдшером,31.03.2023
01.03.2021 - 31.03.2021,82,добровольцы зарплата,31.03.2021
01.04.2021 - 30.04.2021,141,добровольцы зарплата,30.04.2021
01.05.2021 - 31.05.2021,52,добровольцы зарплата,31.05.2021
01.06.2021 - 30.06.2021,46,добровольцы зарплата,30.06.2021
01.07.2021 - 31.07.2021,54,добровольцы зарплата,31.07.2021
01.08.2021 - 31.08.2021,100,добровольцы зарплата,31.08.2021
01.09.2021 - 30.09.2021,56,добровольцы зарплата,30.09.2021
01.10.2021 - 31.10.2021,70,добровольцы зарплата,31.10.2021
01.11.2021 - 30.11.2021,86,добровольцы зарплата,30.11.2021
01.12.2021 - 31.12.2021,80,добровольцы зарплата,31.12.2021
01.01.2022 - 31.01.2022,93,добровольцы зарплата,31.01.2022
01.02.2022 - 28.02.2022,1228,добровольцы зарплата,28.02.2022
01.03.2022 - 31.03.2022,6777,добровольцы зарплата,31.03.2022
01.04.2022 - 30.04.2022,5854,добровольцы зарплата,30.04.2022
01.05.2022 - 31.05.2022,6061,добровольцы зарплата,31.05.2022
01.06.2022 - 30.06.2022,5264,добровольцы зарплата,30.06.2022
01.07.2022 - 31.07.2022,4558,добровольцы зарплата,31.07.2022
01.08.2022 - 31.08.2022,4934,добровольцы зарплата,31.08.2022
01.09.2022 - 30.09.2022,12550,добровольцы зарплата,30.09.2022
01.10.2022 - 31.10.2022,24241,добровольцы зарплата,31.10.2022
01.11.2022 - 30.11.2022,15704,добровольцы зарплата,30.11.2022
01.12.2022 - 31.12.2022,11789,добровольцы зарплата,31.12.2022
01.01.2023 - 31.01.2023,11843,добровольцы зарплата,31.01.2023
01.02.2023 - 28.02.2023,11825,добровольцы зарплата,28.02.2023
01.03.2023 - 31.03.2023,11538,добровольцы зарплата,31.03.2023
01.03.2023 - 31.03.2023,914704,дрон,31.03.2023
01.04.2021 - 30.04.2021,200462,дрон,01.04.2021
01.05.2021 - 31.05.2021,229539,дрон,01.05.2021
01.06.2021 - 30.06.2021,194232,дрон,01.06.2021
01.07.2021 - 31.07.2021,200558,дрон,01.07.2021
01.08.2021 - 31.08.2021,225315,дрон,01.08.2021
01.09.2021 - 30.09.2021,192118,дрон,01.09.2021
01.10.2021 - 31.10.2021,248034,дрон,01.10.2021
01.11.2021 - 30.11.2021,354619,дрон,01.11.2021
01.12.2021 - 31.12.2021,303036,дрон,01.12.2021
01.01.2022 - 31.01.2022,261887,дрон,01.01.2022
01.02.2022 - 28.02.2022,255944,дрон,01.02.2022
01.03.2022 - 31.03.2022,257834,дрон,01.03.2022
01.04.2022 - 30.04.2022,301737,дрон,01.04.2022
01.05.2022 - 31.05.2022,329929,дрон,01.05.2022
01.06.2022 - 30.06.2022,286162,дрон,01.06.2022
01.07.2022 - 31.07.2022,315455,дрон,01.07.2022
01.08.2022 - 31.08.2022,326851,дрон,01.08.2022
01.09.2022 - 30.09.2022,372053,дрон,01.09.2022
01.10.2022 - 31.10.2022,726692,дрон,01.10.2022
01.11.2022 - 30.11.2022,656988,дрон,01.11.2022
01.12.2022 - 31.12.2022,569787,дрон,01.12.2022
01.01.2023 - 31.01.2023,498563,дрон,01.01.2023
01.02.2023 - 28.02.2023,617944,дрон,01.02.2023
01.03.2023 - 31.03.2023,914645,дрон,01.03.2023
01.03.2021 - 31.03.2021,0,ебашим +по нато,31.03.2021
01.04.2021 - 30.04.2021,0,ебашим +по нато,30.04.2021
01.05.2021 - 31.05.2021,0,ебашим +по нато,31.05.2021
01.06.2021 - 30.06.2021,0,ебашим +по нато,30.06.2021
01.07.2021 - 31.07.2021,0,ебашим +по нато,31.07.2021
01.08.2021 - 31.08.2021,0,ебашим +по нато,31.08.2021
01.09.2021 - 30.09.2021,0,ебашим +по нато,30.09.2021
01.10.2021 - 31.10.2021,0,ебашим +по нато,31.10.2021
01.11.2021 - 30.11.2021,0,ебашим +по нато,30.11.2021
01.12.2021 - 31.12.2021,0,ебашим +по нато,31.12.2021
01.01.2022 - 31.01.2022,0,ебашим +по нато,31.01.2022
01.02.2022 - 28.02.2022,0,ебашим +по нато,28.02.2022
01.03.2022 - 31.03.2022,0,ебашим +по нато,31.03.2022
01.04.2022 - 30.04.2022,0,ебашим +по нато,30.04.2022
01.05.2022 - 31.05.2022,0,ебашим +по нато,31.05.2022
01.06.2022 - 30.06.2022,0,ебашим +по нато,30.06.2022
01.07.2022 - 31.07.2022,0,ебашим +по нато,31.07.2022
01.08.2022 - 31.08.2022,0,ебашим +по нато,31.08.2022
01.09.2022 - 30.09.2022,0,ебашим +по нато,30.09.2022
01.10.2022 - 31.10.2022,0,ебашим +по нато,31.10.2022
01.11.2022 - 30.11.2022,569,ебашим +по нато,30.11.2022
01.12.2022 - 31.12.2022,1248,ебашим +по нато,31.12.2022
01.01.2023 - 31.01.2023,12467,ебашим +по нато,31.01.2023
01.02.2023 - 28.02.2023,20283,ебашим +по нато,28.02.2023
01.03.2023 - 31.03.2023,19355,ебашим +по нато,31.03.2023
01.03.2021 - 31.03.2021,4384,европа кризис,31.03.2021
01.04.2021 - 30.04.2021,5810,европа кризис,30.04.2021
01.05.2021 - 31.05.2021,4727,европа кризис,31.05.2021
01.06.2021 - 30.06.2021,3589,европа кризис,30.06.2021
01.07.2021 - 31.07.2021,807,европа кризис,31.07.2021
01.08.2021 - 31.08.2021,816,европа кризис,31.08.2021
01.09.2021 - 30.09.2021,6647,европа кризис,30.09.2021
01.10.2021 - 31.10.2021,27092,европа кризис,31.10.2021
01.11.2021 - 30.11.2021,13172,европа кризис,30.11.2021
01.12.2021 - 31.12.2021,12390,европа кризис,31.12.2021
01.01.2022 - 31.01.2022,10908,европа кризис,31.01.2022
01.02.2022 - 28.02.2022,12325,европа кризис,28.02.2022
01.03.2022 - 31.03.2022,31000,европа кризис,31.03.2022
01.04.2022 - 30.04.2022,20897,европа кризис,30.04.2022
01.05.2022 - 31.05.2022,16643,европа кризис,31.05.2022
01.06.2022 - 30.06.2022,11673,европа кризис,30.06.2022
01.07.2022 - 31.07.2022,11601,европа кризис,31.07.2022
01.08.2022 - 31.08.2022,13239,европа кризис,31.08.2022
01.09.2022 - 30.09.2022,20382,европа кризис,30.09.2022
01.10.2022 - 31.10.2022,21984,европа кризис,31.10.2022
01.11.2022 - 30.11.2022,15605,европа кризис,30.11.2022
01.12.2022 - 31.12.2022,15288,европа кризис,31.12.2022
01.01.2023 - 31.01.2023,7913,европа кризис,31.01.2023
01.02.2023 - 28.02.2023,5605,европа кризис,28.02.2023
01.03.2023 - 31.03.2023,8119,европа кризис,31.03.2023
01.03.2021 - 31.03.2021,2164,европа санкции,31.03.2021
